modelDirectory,sourceFile,bbhTaskCount,bbhMacroMean,bbhTaskSd,bbhTaskMin,bbhTaskMax
princeton-nlp_Mistral-7B-Base-SFT-SLiC-HF,results_2024-10-07T05-56-14.688403.json,24,44.223991890402175,17.862906093964057,12.8,80.4
princeton-nlp_Mistral-7B-Instruct-DPO,results_2024-10-07T05-16-04.705100.json,24,40.603584596977015,17.39818550631779,14.399999999999999,82
princeton-nlp_Mistral-7B-Instruct-IPO,results_2024-10-07T05-39-53.799634.json,24,43.22183023180588,16.28718594548925,13.600000000000001,82.39999999999999
princeton-nlp_Mistral-7B-Instruct-KTO,results_2024-10-07T05-54-00.828203.json,24,41.395864771811596,16.564349432875762,14.399999999999999,80.4
princeton-nlp_Mistral-7B-Instruct-SLiC-HF,results_2024-10-16T17-55-37.345668.json,24,40.40013641288437,16.824806066712117,11.200000000000001,82.39999999999999
princeton-nlp_Sheared-LLaMA-1.3B,results_2024-07-30T07-27-05.879406.json,24,31.970467392464418,16.065666857939746,9.6,57.99999999999999
prithivMLmods_Galactic-Qwen-14B-Exp2,results_2025-03-13T12-44-48.264475.json,24,72.03002699449658,19.474149229434808,30,99.2
prithivMLmods_Llama-3.1-8B-Open-SFT,results_2025-01-13T20-41-48.426106.json,24,49.67982234773378,16.609406396667623,15.2,82
prithivMLmods_Llama-3.2-6B-AlgoCode,results_2025-01-13T20-08-17.772449.json,24,37.47742444956771,15.000298056646866,15.2,64.4
prithivMLmods_Llama-Express.1-Math,results_2025-01-25T08-10-21.262789.json,24,33.63814009043527,15.476574990386931,9.2,68.8
prithivMLmods_Magellanic-Qwen-25B-R999,results_2025-03-05T16-27-25.331314.json,24,26.0756898082949,18.16153548115489,3.2,67.2
prithivMLmods_Phi-4-Empathetic,results_2025-01-13T19-33-26.604717.json,24,67.26820578371972,19.34585832583449,24.4,99.6
prithivMLmods_Phi-4-Math-IO,results_2025-01-13T19-05-26.192612.json,24,66.68255086606544,19.79614106358734,26,100
prithivMLmods_Phi-4-o1,results_2025-01-13T10-17-40.927521.json,24,66.8872739975697,19.742696961021156,22,100
prithivMLmods_Phi4-Super,results_2025-01-23T15-21-28.283497.json,24,67.20116458521785,19.85428289573596,24.8,100
prithivMLmods_Primal-Opus-14B-Optimus-v1,results_2025-02-05T03-05-18.841754.json,24,64.19423743359407,18.721817168359895,20.4,93.60000000000001
prithivMLmods_Primal-Opus-14B-Optimus-v2,results_2025-02-27T21-05-40.220144.json,24,65.43780845512957,18.0693931511556,24,91.2
prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M,results_2025-01-30T04-27-35.041591.json,24,61.41642378753172,16.760800646421252,20,84.39999999999999
qingy2019_LLaMa_3.2_3B_Catalysts,results_2024-10-29T15-22-23.624392.json,24,44.68126879895479,14.906725741038699,14.399999999999999,77.2
qingy2019_OpenMath2-Llama3.1-8B,results_2024-11-23T05-44-15.106083.json,24,40.95524140169451,14.606662928295727,12.4,68.8
qingy2019_Qwen2.5-Ultimate-14B-Instruct,results_2024-12-04T01-04-16.559323.json,24,58.41561592804248,18.94075269006468,15.6,88
qingy2024_Qwen2.5-4B,results_2025-01-16T20-58-17.085742.json,24,42.693783144668174,17.393474617218935,10,72.39999999999999
qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct,results_2025-02-01T05-41-05.748637.json,24,38.36795503038974,15.188805537671216,14.000000000000002,70
qingy2024_Qwen2.5-Math-14B-Instruct-Preview,results_2024-12-11T02-56-45.077518.json,24,62.939422459344314,19.667355754447268,17.599999999999998,91.60000000000001
qingy2024_Qwen2.6-14B-Instruct,results_2024-12-05T10-23-22.933498.json,24,63.94142844483002,18.688895851167025,20.4,89.2
qingy2024_QwEnlarge-16B-Instruct,results_2025-03-07T00-57-57.081072.json,24,59.49341698087997,18.727941559383968,22.8,91.2
qq8933_OpenLongCoT-Base-Gemma2-2B,results_2024-11-12T14-30-23.544874.json,24,31.063628708931073,13.913963957687143,8.4,55.60000000000001
Quazim0t0_graphite-14b-sce,results_2025-02-05T15-47-09.281719.json,24,66.31420093244738,19.125718714709564,24.4,100
Quazim0t0_Lo-Phi-14b,results_2025-03-09T16-24-52.723278.json,24,68.51928144814951,18.17025091418048,28.000000000000004,100
Quazim0t0_Phi4.Turn.R1Distill.16bit,results_2025-02-01T01-30-01.897993.json,24,65.63340892011861,19.357286222215574,24,100
Quazim0t0_Phi4Basis-14B-sce,results_2025-02-04T08-19-51.830517.json,24,69.09074263536415,18.717814967544996,28.4,100
Qwen_Qwen1.5-0.5B,results_2024-06-16T18-29-53.027471.json,24,31.53538659142558,16.493603351802406,6,56.39999999999999
Qwen_Qwen1.5-1.8B,results_2024-06-16T18-43-23.280850.json,24,34.76121558366305,17.55622757314028,2.4,64
Qwen_Qwen1.5-110B,results_2024-06-25T12-07-08.632481.json,24,60.99964981780977,20.560929112250083,15.6,88.8
Qwen_Qwen1.5-14B-Chat,results_2024-06-16T18-40-14.610140.json,24,52.285875107035544,17.269365422893763,14.000000000000002,78.8
Qwen_Qwen1.5-32B,results_2024-06-26T06-37-24.381705.json,24,57.153905559593255,18.5111263084106,12.4,82.39999999999999
Qwen_Qwen1.5-32B-Chat,results_2024-06-25T21-18-30.710867.json,24,60.66899757930235,19.78834019758279,16,85.2
Qwen_Qwen1.5-4B-Chat,results_2024-06-16T18-29-56.853847.json,24,40.05548561148611,15.4120876349586,9.6,75.2
Qwen_Qwen1.5-MoE-A2.7B,results_2024-06-17T00-13-15.397461.json,24,41.13515433010766,20.31499117497469,6.4,78.8
Qwen_Qwen2-0.5B-Instruct,results_2024-06-17T10-54-45.875940.json,24,31.725179384863495,15.117250196314467,7.199999999999999,62.8
Qwen_Qwen2-1.5B-Instruct,results_2024-06-17T09-51-37.025715.json,24,38.522324083760594,16.267785540124475,5.2,65.60000000000001
Qwen_Qwen2-57B-A14B,results_2024-07-04T08-36-42.751894.json,24,56.18204938684166,20.147953436156424,12.4,90
Qwen_Qwen2-7B,results_2024-06-16T18-53-46.134214.json,24,53.153159500188906,17.94981468267143,13.600000000000001,83.2
Qwen_Qwen2-7B-Instruct,results_2024-06-16T18-34-11.511342.json,24,55.44781563793189,18.027636425319887,10.4,84.39999999999999
Qwen_Qwen2-Math-72B-Instruct,results_2024-09-21T18-32-21.222955.json,24,63.43376600251809,18.449559245924785,21.6,90.4
Qwen_Qwen2-VL-72B-Instruct,results_2024-10-22T04-20-31.971941.json,24,69.46287292338683,19.672482362922484,26.8,95.6
Qwen_Qwen2-VL-7B-Instruct,results_2024-10-21T10-26-59.679844.json,24,54.64507159069987,18.055191728584518,12.4,82.8
Qwen_Qwen2.5-1.5B-Instruct,results_2024-09-19T16-22-58.240552.json,24,42.889827404229074,17.90187406778902,13.200000000000001,83.6
Qwen_Qwen2.5-14B-Instruct,results_2024-09-19T08-51-03.564190.json,24,63.90453705906222,18.559955933606826,16.400000000000002,92
Qwen_Qwen2.5-32B-Instruct,results_2024-09-19T12-58-54.557932.json,24,69.1252508013434,19.180026811593482,25.2,95.19999999999999
Qwen_Qwen2.5-3B-Instruct,results_2024-09-19T10-05-30.339220.json,24,46.9276665604885,18.02298258056116,10.4,76.8
Qwen_Qwen2.5-72B,results_2024-09-20T03-02-35.170648.json,24,67.97320670694852,19.866873917048505,20,93.2
Qwen_Qwen2.5-7B-Instruct,results_2024-09-19T08-24-07.576642.json,24,53.96332637550802,17.05638362649679,13.600000000000001,84.39999999999999
Qwen_Qwen2.5-Math-72B-Instruct,results_2024-09-28T23-18-59.974937.json,24,64.52266637803764,17.05445304290394,22,91.2
Qwen_Qwen2.5-Math-7B,results_2024-09-27T23-55-14.959617.json,24,44.546393728409406,16.792391540244278,10.4,87.2
Qwen_QwQ-32B-Preview,results_2024-11-29T18-47-19.440839.json,24,66.91381482252743,19.613751874974593,19.2,92
rasyosef_Phi-1_5-Instruct-v0.1,results_2024-08-12T09-47-31.671049.json,24,31.17898107092894,16.2980096154279,8.4,57.199999999999996
rasyosef_phi-2-instruct-apo,results_2024-09-18T08-11-57.792002.json,24,44.45096463004864,17.621968829430973,10,76
recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp,results_2024-09-14T00-39-37.734233.json,24,59.743876606150614,15.964898650188278,26.400000000000002,86.4
Replete-AI_Llama3-8B-Instruct-Replete-Adapted,results_2024-08-13T01-22-15.449243.json,24,48.70261829331898,16.114692812744167,16.8,79.2
RESMPDEV_Qwen2-Wukong-0.5B,results_2024-08-12T22-32-49.035473.json,24,30.8451428837168,13.358130486810309,10.8,54
rhysjones_phi-2-orange-v2,results_2024-08-13T01-27-07.339858.json,24,47.70220109816213,16.140639008890613,16,80.4
riaz_FineLlama-3.1-8B,results_2024-10-12T19-57-08.713841.json,24,45.857296498013476,18.220304715314345,8.799999999999999,80.4
RLHFlow_ArmoRM-Llama3-8B-v0.1,results_2024-10-08T16-02-16.474038.json,24,28.76467446788138,15.967903539189185,1.2,53.93258426966292
Rombo-Org_Rombo-LLM-V2.5-Qwen-7b,results_2025-01-14T09-46-40.725016.json,24,53.99745025607596,17.154741287386365,13.600000000000001,84.8
rombodawg_Rombos-Coder-V2.5-Qwen-14b,results_2025-02-06T11-46-45.885563.json,24,61.651353236664555,17.64045982084506,27.200000000000003,94.8
rombodawg_Rombos-LLM-V2.5-Qwen-0.5b,results_2024-09-29T12-43-27.493254.json,24,32.936751831436254,17.54663840483057,8.4,64.8
rombodawg_Rombos-LLM-V2.5-Qwen-14b,results_2024-09-29T13-44-29.673248.json,24,64.81086261669654,17.678104376467406,24.4,93.2
rombodawg_Rombos-LLM-V2.5-Qwen-32b,results_2024-10-10T04-14-28.109800.json,24,70.45537070859801,18.869824617355064,26,96.39999999999999
rombodawg_Rombos-LLM-V2.5.1-Qwen-3b,results_2024-10-08T16-02-31.462708.json,24,38.84043024656657,16.451188981866324,9.2,78.4
rombodawg_rombos_Replete-Coder-Llama3-8B,results_2024-10-15T15-33-39.386678.json,24,32.76277102526685,15.900077779404034,5.6000000000000005,54
rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,results_2025-01-27T23-02-49.046436.json,24,51.88437309746964,19.467667557142885,13.600000000000001,83.2
sabersalehk_Llama3-001-300,results_2024-12-03T20-07-28.344986.json,24,47.44577198251653,16.910502025599392,10.8,78.4
sabersalehk_Llama3_01_300,results_2024-12-03T20-08-26.893164.json,24,46.913871396012475,16.744613582224034,12.8,76.8
sabersaleh_Llama2-7B-SimPO,results_2024-12-02T04-10-10.920662.json,24,34.89155310129425,15.241019997941171,8.4,54.800000000000004
sabersaleh_Llama3,results_2024-11-30T01-19-25.401264.json,24,47.821899796340944,17.14021430102501,12.8,76
SaisExperiments_Gemma-2-2B-Stheno-Filtered,results_2024-10-08T11-23-44.995228.json,24,41.49234152222182,16.21310481617989,12,72.8
SaisExperiments_RightSheep-Llama3.2-3B,results_2025-01-25T13-41-22.073426.json,24,42.40779430078383,15.258340749764693,15.2,72.8
Sakalti_Llama3.2-3B-Uranus-1,results_2025-01-09T11-57-15.735520.json,24,44.36825817318126,15.755184414497167,13.200000000000001,78
Sakalti_Phi3.5-Comets-3.8B,results_2024-12-21T09-18-24.309772.json,24,33.35116874180515,14.671908250313471,7.199999999999999,57.99999999999999
Sakalti_Qwen2.5-1B-Instruct,results_2025-01-18T07-20-14.657826.json,24,30.27152803556393,16.190133414536213,9.6,57.99999999999999
SentientAGI_Dobby-Mini-Leashed-Llama-3.1-8B,results_2025-02-05T00-54-44.743677.json,24,51.38053850165864,15.860902248258126,19.6,78.4
SentientAGI_Dobby-Mini-Unhinged-Llama-3.1-8B,results_2025-02-04T08-18-57.668288.json,24,51.42440064892148,15.026256662111116,18,75.2
sequelbox_Llama3.1-70B-PlumChat,results_2024-11-28T10-33-34.389076.json,24,67.53294797790944,19.254762684522724,26,98.4
sequelbox_Llama3.1-8B-MOTH,results_2024-09-11T21-30-25.104353.json,24,48.255063450373505,16.32343088731146,16.8,77.60000000000001
sequelbox_Llama3.1-8B-PlumCode,results_2024-10-04T01-24-56.330833.json,24,33.68086861425416,17.281703799545777,0,72
sequelbox_Llama3.1-8B-PlumMath,results_2024-10-04T01-24-04.196002.json,24,40.32302309004813,17.272353393991423,12,79.2
sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct,results_2025-01-18T17-10-57.107525.json,24,49.64226428926335,18.222705525808056,9.6,81.2
sethuiyer_Llamaverse-3.1-8B-Instruct,results_2025-01-14T13-12-45.227965.json,24,54.14159562743479,18.065937114688428,19.6,83.2
sethuiyer_Qwen2.5-7B-Anvita,results_2024-10-27T11-40-06.834908.json,24,54.65860266784313,17.70488413227104,11.200000000000001,85.2
shastraai_Shastra-LLAMA2-Math-Commonsense-SFT,results_2024-10-27T21-01-52.917860.json,24,38.43167536257649,15.958931942732166,11.600000000000001,68
shivank21_mistral_dpo_self,results_2025-02-05T16-15-31.122108.json,24,32.16256961597797,15.905626307708086,5.6000000000000005,66.8
Sicarius-Prototyping_Brainy_LLAMA,results_2024-12-05T09-38-14.561375.json,24,51.17131754488634,15.327003854522857,17.2,82
SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA,results_2024-10-18T16-55-14.789774.json,24,47.17234028484831,14.989272342951915,17.2,72.39999999999999
SicariusSicariiStuff_Phi-Line_14B,results_2025-02-19T15-13-18.540442.json,24,61.544300962160776,21.122330505799717,14.000000000000002,99.6
SicariusSicariiStuff_Qwen2.5-14B_Uncensored,results_2024-09-23T16-39-42.907470.json,24,63.089419455078264,18.31052549608579,20,86.8
SicariusSicariiStuff_Qwen2.5-14B_Uncensored_Instruct,results_2024-09-23T18-19-07.561604.json,24,59.36792404117958,17.241725534152053,18.8,87.6
siqi00_Mistral-7B-DFT,results_2025-02-06T03-27-45.600986.json,24,46.64877336777128,17.70893756556548,10,80.80000000000001
skymizer_Llama2-7b-sft-chat-custom-template-dpo,results_2024-07-22T09-51-58.414875.json,24,36.88466230266156,16.592741949176276,11.200000000000001,64.4
SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5,results_2024-12-27T23-22-01.016739.json,24,34.06015618891155,16.043103164906373,12,69.19999999999999
SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3,results_2024-12-27T14-47-03.733196.json,24,34.06015618891155,16.043103164906373,12,69.19999999999999
SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1,results_2024-12-27T19-38-23.716546.json,24,43.996282680310145,15.68834649592621,13.200000000000001,77.60000000000001
SkyOrbis_SKY-Ko-Qwen2.5-3B-Instruct,results_2025-01-09T05-49-19.366368.json,24,42.64821228336019,15.90328249954618,6.4,74.4
SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,results_2025-02-01T12-03-40.542422.json,24,50.779620060485904,18.834079295531303,10.4,84.8
SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,results_2025-02-05T00-10-46.826517.json,24,53.89864554242367,18.23048650445263,15.6,86
someon98_qwen-CoMa-0.5b,results_2024-12-29T16-17-57.730788.json,24,29.533439538939817,14.894044191410002,7.199999999999999,51.87165775401069
sometimesanotion_Qwen2.5-14B-Vimarckoso-v2,results_2024-12-26T12-16-22.404204.json,24,65.50336897572636,18.013839866873028,24,92.80000000000001
sometimesanotion_Qwen2.5-14B-Vimarckoso-v3,results_2024-12-27T12-07-58.633030.json,24,64.14600623296039,17.74809205489112,25.2,91.60000000000001
sometimesanotion_Qwen2.5-14B-Vimarckoso-v3-IF-Variant,results_2024-12-28T09-42-11.707881.json,24,55.20788965536541,16.605928354295436,17.2,82.39999999999999
sometimesanotion_Qwen2.5-7B-Gordion-v0.1-Prose,results_2025-02-18T19-58-57.959022.json,24,55.990895811778756,17.05915530535557,18,82.39999999999999
sometimesanotion_Qwentessential-14B-v1,results_2025-02-18T15-25-19.264487.json,24,65.45165968552057,18.45942793415361,24.4,93.2
sometimesanotion_Qwentinuum-14B-v1,results_2024-12-21T18-45-12.892338.json,24,65.72572845221035,18.7549088346139,24,92.4
sometimesanotion_Qwentinuum-14B-v2,results_2024-12-22T02-16-47.237976.json,24,65.55355668062346,18.81894510923015,22,92.4
sometimesanotion_Qwentinuum-14B-v6,results_2024-12-22T14-21-58.905643.json,24,65.4451742021616,18.382607776035428,23.599999999999998,92
sometimesanotion_Qwentinuum-14B-v7,results_2024-12-22T18-57-51.290456.json,24,65.51430222697053,18.27088939939134,24,92
sometimesanotion_Qwentinuum-14B-v8,results_2024-12-22T19-01-02.783885.json,24,65.34258495008119,18.2058603837276,24,91.60000000000001
sometimesanotion_Qwenvergence-14B-v0.6-004-model_stock,results_2025-01-03T08-49-30.636647.json,24,62.493387075400506,18.06179442172576,20.8,90.8
sometimesanotion_Qwenvergence-14B-v3,results_2024-12-21T06-57-25.308738.json,24,65.4823836148701,17.961037099040695,24.4,91.2
sometimesanotion_Qwenvergence-14B-v3-Prose,results_2024-12-21T04-28-21.825696.json,24,65.12913170949324,18.255717514810502,22,91.60000000000001
sometimesanotion_Qwenvergence-14B-v3-Reason,results_2024-12-21T06-54-07.153436.json,24,65.61283957466178,18.436552875688413,24.8,92
sometimesanotion_Qwenvergence-14B-v8,results_2025-01-16T01-39-52.248754.json,24,65.22455361956445,17.48201132874575,25.6,91.2
sometimesanotion_Qwenvergence-14B-v9,results_2025-01-17T15-31-48.086833.json,24,61.65623747365094,16.810501466440062,22.8,90
Sorawiz_Gemma-9B-Base,results_2025-02-25T02-06-43.469016.json,24,59.304057789458284,15.646334569143008,27.6,84.39999999999999
Sorawiz_Gemma-Creative-9B-Base,results_2025-02-25T02-11-01.948666.json,24,54.58614335095561,18.260915287410832,10.8,83.2
Sourjayon_DeepSeek-R1-ForumNXT,results_2025-02-04T23-50-28.463200.json,24,33.10198487331463,15.692393722928168,11.200000000000001,67.60000000000001
spmurrayzzz_Mistral-Syndicate-7B,results_2024-07-25T14-22-01.504229.json,24,42.450570755678534,18.513740104948464,6,78.8
ssmits_Qwen2.5-95B-Instruct,results_2024-10-06T06-27-47.292101.json,24,70.37799697488241,19.6001494841467,28.4,96.8
suayptalha_DeepSeek-R1-Distill-Llama-3B,results_2025-02-24T20-06-57.063798.json,24,44.517853159705965,15.832698520243074,11.200000000000001,76.4
suayptalha_Komodo-Llama-3.2-3B-v2-fp16,results_2024-11-20T01-03-58.085488.json,24,43.549964909074994,16.98009256163501,12.4,82
sumink_bbhqwen,results_2025-02-25T21-41-00.885835.json,24,33.882459160501064,14.851225126725655,8.4,57.99999999999999
sumink_bbhqwen2,results_2025-02-26T02-23-52.551465.json,24,30.663248168563737,16.369155749577267,2.8000000000000003,58.98876404494382
sumink_bbhqwen4,results_2025-02-26T02-24-49.960421.json,24,31.99395559502712,15.76572575514596,12.32876712328767,57.99999999999999
sumink_bbhqwen5,results_2025-02-26T03-28-13.192529.json,24,29.13096447640581,17.532828862211936,0,54
sumink_bbhqwen6,results_2025-02-26T02-59-59.806428.json,24,27.822424198526292,17.589671743153577,0,54
sumink_Qwenftmodel,results_2024-12-05T12-23-41.024721.json,24,38.22697025666858,18.266051216356683,9.6,82.39999999999999
Supichi_BBAI_135_Gemma,results_2025-02-27T11-18-58.504826.json,24,35.68412909344969,18.64056572679641,12.8,75.6
Syed-Hasan-8503_Phi-3-mini-4K-instruct-cpo-simpo,results_2024-08-27T22-39-22.007233.json,24,56.815341236610784,18.23948263832394,21.6,92
synergetic_FrankenQwen2.5-14B,results_2024-12-02T04-24-32.113248.json,24,60.47748435655344,18.077894126651998,25.2,92
T145_Meta-Llama-3.1-8B-Instruct-TIES,results_2024-12-23T12-02-34.528121.json,24,50.70111385564763,14.969831375360515,24,82.8
T145_qwen-2.5-3B-merge-test,results_2024-11-18T11-53-58.718004.json,24,48.424887477203924,17.778471004152046,10.8,79.2
tangledgroup_tangled-llama-pints-1.5b-v0.1-instruct,results_2024-09-03T07-42-32.532079.json,24,31.43444469228497,15.313948322400163,1.6,54
tanliboy_lambda-qwen2.5-14b-dpo-test,results_2024-09-27T22-59-32.436873.json,24,63.93505282981286,19.053062288436795,14.799999999999999,92.4
tanliboy_lambda-qwen2.5-32b-dpo-test,results_2024-10-07T14-01-59.393600.json,24,67.6390400944684,20.508918466443493,21.2,94.39999999999999
Tarek07_Thalassic-Alpha-LLaMa-70B,results_2025-01-28T19-49-48.861442.json,24,69.40408286616311,18.40282129443446,29.599999999999998,99.6
Telugu-LLM-Labs_Indic-gemma-2b-finetuned-sft-Navarasa-2.0,results_2025-02-06T10-10-57.836787.json,24,32.408813734681324,15.751071290584187,9.6,62.8
Telugu-LLM-Labs_Indic-gemma-7b-finetuned-sft-Navarasa-2.0,results_2025-02-06T10-00-03.236662.json,24,40.2299489247334,17.032970997203307,12.8,72
tensopolis_falcon3-10b-tensopolis-v1,results_2025-02-01T06-40-26.814340.json,24,60.416372852189845,15.657598023354138,23.200000000000003,84
tensopolis_mistral-small-2501-tensopolis-v1,results_2025-02-18T18-47-42.969024.json,24,64.74735931872574,19.832045196327993,19.2,98
tensopolis_phi-4-tensopolis-v1,results_2025-02-18T14-54-38.286634.json,24,68.8557983020821,18.675893068467552,29.2,100
tensopolis_qwen2.5-14b-tensopolis-v1,results_2025-02-01T13-12-37.238511.json,24,63.57132004158234,17.873844747356507,23.599999999999998,92.4
tensopolis_qwen2.5-7b-tensopolis-v1,results_2025-02-25T00-48-31.801446.json,24,52.70055594011989,17.404585355209264,8.799999999999999,85.2
TheDrummer_Gemmasutra-9B-v1,results_2024-09-20T02-41-16.900874.json,24,58.86914248369672,16.182768144678125,24.4,85.6
TheDrummer_Tiger-Gemma-9B-v2,results_2025-01-08T03-45-37.327645.json,24,56.171911141217784,14.585686472241523,29.2,84.39999999999999
